# RTCh1.mat 
# Channel 1, OFZ28-4.1.x.2.2, Maxs rotator, H||a 
# Temperature  (K)	Resistance  (mOhm)	Resistivity  (microOhmcm)	Magnetic Field  (T)

15.0605 	0.00212037 	0.00212037 	0 	
15.1391 	0.0021283 	0.0021283 	0 	
15.2111 	0.00213584 	0.00213584 	0 	
15.2853 	0.00214374 	0.00214374 	0 	
15.3599 	0.00215191 	0.00215191 	0 	
15.4338 	0.00216015 	0.00216015 	0 	
15.5075 	0.00216679 	0.00216679 	0 	
15.5824 	0.00217569 	0.00217569 	0 	
15.657 	0.00218391 	0.00218391 	0 	
15.7294 	0.00219237 	0.00219237 	0 	
15.8052 	0.00219957 	0.00219957 	0 	
15.8807 	0.00220583 	0.00220583 	0 	
15.9578 	0.00221357 	0.00221357 	0 	
16.0271 	0.00222254 	0.00222254 	0 	
16.1084 	0.00223075 	0.00223075 	0 	
16.1756 	0.00223767 	0.00223767 	0 	
16.2548 	0.00224663 	0.00224663 	0 	
16.3311 	0.00225466 	0.00225466 	0 	
16.4017 	0.00226183 	0.00226183 	0 	
16.4771 	0.00226967 	0.00226967 	0 	
16.5515 	0.00227742 	0.00227742 	0 	
16.6249 	0.00228493 	0.00228493 	0 	
16.7003 	0.00229221 	0.00229221 	0 	
16.7752 	0.00230156 	0.00230156 	0 	
16.8495 	0.0023081 	0.0023081 	0 	
16.9245 	0.00231592 	0.00231592 	0 	
16.998 	0.00232345 	0.00232345 	0 	
17.0738 	0.00233024 	0.00233024 	0 	
17.1471 	0.00233858 	0.00233858 	0 	
17.222 	0.00234581 	0.00234581 	0 	
17.2951 	0.00235342 	0.00235342 	0 	
17.3697 	0.00236061 	0.00236061 	0 	
17.4474 	0.00236841 	0.00236841 	0 	
17.524 	0.00237404 	0.00237404 	0 	
17.5924 	0.00238314 	0.00238314 	0 	
17.6719 	0.00239141 	0.00239141 	0 	
17.7475 	0.00239864 	0.00239864 	0 	
17.8196 	0.0024057 	0.0024057 	0 	
17.8896 	0.00241268 	0.00241268 	0 	
17.9694 	0.00241978 	0.00241978 	0 	
18.0429 	0.00242757 	0.00242757 	0 	
18.1185 	0.00243433 	0.00243433 	0 	
18.1912 	0.00244196 	0.00244196 	0 	
18.2659 	0.00244956 	0.00244956 	0 	
18.3393 	0.00245748 	0.00245748 	0 	
18.415 	0.00246359 	0.00246359 	0 	
18.4896 	0.0024714 	0.0024714 	0 	
18.5648 	0.00247831 	0.00247831 	0 	
18.6389 	0.00248477 	0.00248477 	0 	
18.7083 	0.00249121 	0.00249121 	0 	
18.7893 	0.00249974 	0.00249974 	0 	
18.8651 	0.00250662 	0.00250662 	0 	
18.934 	0.0025143 	0.0025143 	0 	
19.0131 	0.00252102 	0.00252102 	0 	
19.08 	0.00252843 	0.00252843 	0 	
19.1556 	0.00253482 	0.00253482 	0 	
19.235 	0.00254184 	0.00254184 	0 	
19.3095 	0.00254936 	0.00254936 	0 	
19.3847 	0.00255646 	0.00255646 	0 	
19.4572 	0.0025626 	0.0025626 	0 	
19.5317 	0.00256918 	0.00256918 	0 	
19.6056 	0.00257625 	0.00257625 	0 	
